id,name,birth,rating,noOfTimesRated
1571393,Abir Goswami,1976,0,0
147611,Isabella Cecchi,1972,0,0
819477,Carlo Sposito,1924,0,0
1563152,Jerzy Urban,1933,0,0
243082,John Dunsworth,1946,0,0
892810,Jesús Murcielago Velázquez,1909,0,0
23970,Cacá Amaral,1955,0,0
4731067,Yufan Chen,1975,0,0
65251,Peter Beck,1966,0,0
472114,Zoltan Spirandelli,1957,0,0
470245,Peter Krause,1961,0,0
58089,Matthew Barry,1962,0,0
6783988,Victoria Schulz,1990,0,0
142766,Maurizio Casagrande,1961,0,0
6514130,Robert Trivers,1943,0,0
3642748,Mark Able,1986,0,0
62009,David Baughn,1939,0,0
323681,Justin Gocke,1978,0,0
1556364,Anthony De Marco,1998,0,0
3553443,Dilma Rousseff,1947,0,0
193526,Todd Curtis,1959,0,0
450720,Alexander Key,1904,0,0
4386044,Michael Allie,1954,0,0
5372510,Antonio Chavez Trejo,1981,0,0
670670,Robert-Adrian Pejo,1964,0,0
276253,Holly Fields,1976,0,0
1885318,Magic Malik,1969,0,0
105344,Thomas Brasch,1945,0,0
1298809,Genevieve Padalecki,1981,0,0
649545,Napoleon Ordosgoiti,1907,0,0
4718,Desmond Askew,1972,0,0
589924,Bob Mills,1957,0,0
820732,Octavia St. Laurent,1964,0,0
619947,Yuri Nakae,1973,0,0
703217,Isa Quensel,1905,0,0
2298305,Lothar Scharf,1951,0,0
2515232,Maren Gerlach,1970,0,0
1288238,Pál Peterdi,1925,0,0
768591,Sergey Sazontev,1946,0,0
180493,Hugh Cornwell,1949,0,0
954686,Piotr Zelt,1968,0,0
1279379,Sven Garrett,1973,0,0
784347,Anna Seniuk,1942,0,0
7374996,Athena Hiotis,1985,0,0
6167620,Tianna Banton,1996,0,0
1324,Ian Hart,1964,0,0
1381351,Miriam Quiambao,1975,0,0
656842,Lauran Paine,1916,0,0
489433,Pentti Lasanen,1936,0,0
1651236,Khaled Saleh,1964,0,0
1970816,Anna Slynko,1983,0,0
3778618,George Pistereanu,1990,0,0
13004,Anu Agrawal,1969,0,0
7711928,Charles Berberian,1959,0,0
910472,Anna Walton,1980,0,0
235737,Don Dowe,1961,0,0
820,Burt Bacharach,1928,0,0
3299701,Tom Weise,1967,0,0
512432,Carl-Gustaf Lindstedt,1921,0,0
742476,Walter Rosenblum,1919,0,0
118014,Jack Buchanan,1891,0,0
36,Buster Keaton,1895,0,0
338270,Richard Green,1953,0,0
1781358,Tom of Finland,1920,0,0
704420,Anne Quirynen,1960,0,0
195073,Jacques d'Amboise,1934,0,0
416279,Anthony James,1942,0,0
185354,Brendan Coyle,1963,0,0
3835384,Michael Judd,1977,0,0
5952930,Luis Jaime Rodriguez,1986,0,0
6785868,Upendra Madhav,1978,0,0
42564,Amy Austria,1961,0,0
800089,Carly Simon,1945,0,0
800922,Brad Simpson,1973,0,0
900938,Mitch Vogel,1956,0,0
655121,Daniele Pace,1935,0,0
397386,Jeremy Howard,1981,0,0
459559,Aleksandra Klimova,1921,0,0
929562,Nikolai Will,1981,0,0
3149852,Juan Cortés Mancilla,1984,0,0
1867240,Vitaliy Belyakov,1928,0,0
619547,Ed Naha,1950,0,0
851427,Bernd Tauber,1950,0,0
1794663,Chris Brazier,1980,0,0
6577722,Dieter Hildebrandt,1932,0,0
929745,Catalijn Willemsen,1968,0,0
1443396,Fabian Hinrichs,1974,0,0
28356,Todor Andrejkov,1933,0,0
767586,Domenico Saverni,1958,0,0
731506,Randy Roberts,1945,0,0
3814884,Tony DeSare,1975,0,0
951084,Sergey Yurskiy,1935,0,0
821886,Dennis Stamp,1946,0,0
512593,Suvi Lindén,1962,0,0
250916,Willy Egger,1929,0,0
1659054,Tom McCaffrey,1973,0,0
344804,Yuri Grymov,1965,0,0
3398430,João Roncha,1986,0,0
6949652,Erica Lindbeck,1992,0,0
473,Diane Keaton,1946,0,0
6161091,Ashley Liao,2001,0,0
192054,Michael Cumpsty,1960,0,0
2114319,Spencer Fisher,1976,0,0
309852,Andrew Gaty,1943,0,0
4341463,Pancho Magno,1986,0,0
5807,Oswald Morris,1915,0,0
75825,Pandro S. Berman,1905,0,0
172453,Kerry Collins,1972,0,0
265959,Jonah Falcon,1970,0,0
3595864,Mariya Buknis,1964,0,0
3516556,Feier Li,1987,0,0
1787381,Iker Casillas,1981,0,0
219266,Alexander Denk,1968,0,0
2500160,Puneeth Rajkumar,1975,0,0
957840,Ben Zook,1964,0,0
1818601,Antonín Weiser,1952,0,0
506784,José Lewgoy,1920,0,0
108972,Emilie Brigand,1982,0,0
4416200,Anton Ariki,1992,0,0
518553,Giampaolo Lomi,1930,0,0
1628396,Sinasi Önengüt,1940,0,0
89865,Jon Bluming,1933,0,0
2204477,Anthony J. Rickert-Epstein,1984,0,0
1460042,Ulyana Ryabova,1974,0,0
7270373,Eleonora Giovanardi,1982,0,0
1423,Richard Kiel,1939,0,0
866790,Lucie Tomková,1971,0,0
1404014,Nicky Butt,1975,0,0
26285,Shedrack Anderson III,1977,0,0
314790,Giorgi Gersamia,1939,0,0
875221,Masahiro Tsuchihashi,1963,0,0
917497,Katarzyna Weglicka,1965,0,0
372137,Jake Head,1974,0,0
243926,Mariya Durasova,1891,0,0
295373,Stanton Friedman,1934,0,0
407940,Kapitolina Ilyenko,1904,0,0
760072,Salvatore Samperi,1943,0,0
1871879,Tobias Schönenberg,1986,0,0
2578007,Kim Kardashian West,1980,0,0
477826,Lutz Köhlert,1927,0,0
224129,Olimpia Di Nardo,1948,0,0
633269,Paul Travis Nixon,1946,0,0
61757,Billy Bauer,1914,0,0
6751009,Serkan Çayoglu,1987,0,0
577336,Yael Melamede,1968,0,0
1824052,Michael Alperin,1981,0,0
7467381,Kurt Marti,1921,0,0
5312491,Toni-Lluís Reyes,1985,0,0
1249561,Juli Fàbregas,1972,0,0
1822808,Jesse Draper,1986,0,0
1116914,Nelson Lee,1975,0,0
619056,T.S. Nagabharana,1953,0,0
6599439,Jay Hash,1983,0,0
2828104,Joseph Tan,1979,0,0
308564,Pau Garsaball,1950,0,0
441463,Manos Katrakis,1908,0,0
52581,John Banville,1945,0,0
734351,Rick Rockwell,1956,0,0
68847,Mino Bellei,1936,0,0
5548603,Tiago da Silva,1984,0,0
227633,Gideon Singer,1926,0,0
760925,Conrado Sanchez,1953,0,0
936587,Ewa Wisniewska,1942,0,0
1038264,Chris Derks,1965,0,0
872632,Paula Trickey,1966,0,0
1032240,Osvaldo Requena,1931,0,0
1863696,Matthew Gurney,1975,0,0
1320485,Frances Yip,1947,0,0
1699467,Miriam Martín,1968,0,0
2734206,Derk Stenvers,1991,0,0
2953615,Stanislav Gross,1969,0,0
450424,Stephen F. Kesten,1935,0,0
5042640,Victoria Radoslavova,1990,0,0
1874,Franco Zeffirelli,1923,0,0
751221,Jay Russell,1960,0,0
702296,Miguel Pérez,1957,0,0
244850,Jacques Dutronc,1943,0,0
375932,László Helyey,1948,0,0
3382351,Sophus Emil Løkkegaard,1996,0,0
739794,Antonio Román,1911,0,0
1175678,Zane Holtz,1987,0,0
266424,John Fallon,1978,0,0
495800,Marcel Leboeuf,1954,0,0
4854,Billy Ray Cyrus,1961,0,0
1487336,Ivo Linna,1949,0,0
199017,Fumi Dan,1954,0,0
110103,Daymon Britton,1977,0,0
464305,Yuri Kolokolnikov,1980,0,0
303918,Antonio Gamero,1934,0,0
470089,Andrej Kraus,1967,0,0
659369,Ivan Panfilov,1978,0,0
1992607,Elliot Ruiz,1985,0,0
388560,Benedict Hoermann,1975,0,0
5029882,Jim Acosta,1971,0,0
1818216,Payman Maadi,1970,0,0
1078479,John Cena,1977,0,0
885417,Mato Valtonen,1955,0,0
32530,Paula Apsell,1947,0,0
909245,Bill Wallis,1936,0,0
127075,Karen Böhne,1963,0,0
1560699,Evgeniya Trofimova,1983,0,0
2766218,Julie Anne Prescott,1983,0,0
483021,Evelyn Lambart,1914,0,0
436144,Ivars Kalnins,1948,0,0
318816,Philippe Gille,1831,0,0
1496020,Chris Cottam,1973,0,0
1847500,Olivia Alexander,1988,0,0
4694261,Winton Dean,1916,0,0
603114,Marin Moraru,1937,0,0
3357605,Priyanka Sarkar,1990,0,0
1244980,Jacek Kawalec,1961,0,0
395264,Joseph Horovitz,1926,0,0
1966,Clara Bow,1905,0,0
625003,Mladen Nelevic,1957,0,0
895611,Michel Viala,1933,0,0
412940,Michiel van Jaarsveld,1970,0,0
861726,Juan Carlos Thorry,1908,0,0
2479966,Emad El Bahat,1970,0,0
393419,Zbynek Honzík,1967,0,0
3420736,Henry Morgentaler,1923,0,0
27964,Kurt Andon,1947,0,0
575468,Elli Medeiros,1956,0,0
705642,Herbert Raditschnig,1934,0,0
1675002,Nicholas Elia,1997,0,0
1575879,Barbara Sichtermann,1943,0,0
1272165,Bubby Kent,1955,0,0
96454,Sonia Borg,1931,0,0
2177962,Chava Sobol,1978,0,0
275635,Charlotte Fich,1961,0,0
3719833,Constanze Wächter,1988,0,0
108400,Jean-Claude Brialy,1933,0,0
520586,Nick Loren,1970,0,0
1351590,Julian Rachlin,1974,0,0
633324,Christopher Nizza,1976,0,0
214539,Régine Deforges,1935,0,0
525232,Alfredo Lugo,1939,0,0
5290689,Dotsie Bausch,1973,0,0
570670,Lorraine McIntosh,1964,0,0
1901513,Hazuki Suzuki,1985,0,0
73615,Trilby Beresford,1986,0,0
1637259,Jon Lefkovitz,1983,0,0
1326464,Isabel Bernadette Brammer,1981,0,0
2801929,Nikolina Vucetic,1980,0,0
3741860,Reno Anoai,1968,0,0
534750,Sacco van der Made,1918,0,0
1719630,Derek laKeith Martin,1976,0,0
605388,Tara Morice,1964,0,0
73875,Quirin Berg,1978,0,0
4080890,Pietrangelo Buttafuoco,1963,0,0
5891,Tim Suhrstedt,1949,0,0
729866,Alfredo Rizzo,1902,0,0
1146567,Guy Zoaretz,1973,0,0
2831609,Guillermo Llansó,1984,0,0
897333,Margarida Vila-Nova,1983,0,0
3121384,Becky G,1997,0,0
793118,Kotono Shibuya,1975,0,0
2740498,Ivan Rios,1976,0,0
351694,Lars H.U.G.,1953,0,0
8400771,Mosson Victor,1964,0,0
2837535,Schmuel Birger,1929,0,0
1374347,Marc Achenbach,1976,0,0
16623,Alessandra Alberti,1952,0,0
1548493,Jaycee Chan,1982,0,0
945118,Valentina Yakunina,1957,0,0
155292,Kun-Hou Chen,1939,0,0
1343803,James L. White,1947,0,0
12419,Adriaan Adriaanse,1943,0,0
141617,Finn Carter,1960,0,0
479764,Aleksandr Labush,1957,0,0
1961759,Daniel Farriol,1972,0,0
477221,Jing-hung Kwok,1967,0,0
2967801,Alika Medeiros,1978,0,0
1880111,Pablo Guerrero,1946,0,0
1092540,Tanya Clarke,1972,0,0
816868,Søren Spanning,1951,0,0
8456831,Patrick Allgaier,1983,0,0
279010,Karl Fischer,1956,0,0
405578,Marion Hänsel,1949,0,0
46518,Vitali Baganov,1952,0,0
794531,Viktor Shklovskiy,1893,0,0
3846438,Nicholas Arnold,1990,0,0
1064845,Frédérique Broos,1970,0,0
2447057,Adam Forrester,1980,0,0
691717,Mikhail Porechenkov,1969,0,0
275575,Petr Fiala,1964,0,0
6434276,Ben Cassel,1954,0,0
649120,Gustav Oplustil,1926,0,0
233933,Peter Dornseif,1907,0,0
613315,Bo F. Munthe,1943,0,0
7995261,Ljubomir Ristic,1990,0,0
6129394,Sidney Drell,1926,0,0
129898,Blake Calhoun,1968,0,0
3128050,Mark Hunter,1978,0,0
4055528,Ale Paschoalini,1983,0,0
534319,Oliver Macready,1972,0,0
2351562,Zygmunt Adamski,1920,0,0
1627562,Trent Dee,1965,0,0
1739932,Rickey Henderson,1958,0,0
706552,Lucia Ragni,1951,0,0
1272462,Shimmy Marcus,1966,0,0
551,Dermot Mulroney,1963,0,0
887630,Richard Van Oosterhout,1962,0,0
3582623,Mikhail Nemysskiy,1945,0,0
66074,Rajinder Singh Bedi,1915,0,0
4174465,Torcuato Di Tella,1929,0,0
1977,Charles Bukowski,1920,0,0
550196,Richard Marriott,1951,0,0
115530,Kristy Bruce,1984,0,0
167866,Giancarlo Cobelli,1929,0,0
1031420,Marta Mondelli,1980,0,0
594257,Tomokazu Miura,1952,0,0
922644,Catrin Westerlund,1934,0,0
640167,Sinéad O'Carroll,1973,0,0
248848,Robert Eddison,1908,0,0
278700,Nikolaus Firmkranz,1979,0,0
700570,Big Pun,1971,0,0
716772,János Regös,1953,0,0
6764,Sonali Kulkarni,1974,0,0
685014,Sven Pippig,1963,0,0
6930361,Anatoliy Semyonov,1938,0,0
2512745,Andrew Fuller,1980,0,0
6423081,Anthony Herbert,1930,0,0
7693100,Agnieszka Koscielniak,1994,0,0
532235,Seth MacFarlane,1973,0,0
2643703,Félix Koch,1980,0,0
1002609,Nicholas Braun,1988,0,0
1014471,Shantha Bloeman,1971,0,0
205155,Mia Amber Davis,1974,0,0
973157,Russell Freedman,1929,0,0
6858931,Laurin Michael,2003,0,0
974348,Tyler Nimmons,1972,0,0
512305,Robert Lindsay,1949,0,0
2918349,Maho Sawai,1984,0,0
1938772,Damien Labbé,1980,0,0
1456406,Scott Beaudin,1992,0,0
729,Casey Affleck,1975,0,0
797031,Bernd Stegemann,1949,0,0
7041010,Zach Beeken,1995,0,0
733030,Robbie Robinson,1945,0,0
691925,Louise Portal,1950,0,0
5166848,Chien Yao,1961,0,0
5730945,Dylan Cook,1992,0,0
429563,Leen Jongewaard,1927,0,0
547912,Juan Mariné,1920,0,0
559995,Devin Matthews,1985,0,0
2494862,Kana Matsumoto,1989,0,0
590991,Igor Minaiev,1954,0,0
8268073,Alexis Sageot,1995,0,0
1699589,Susana Soleto,1975,0,0
861654,Billy Thorpe,1946,0,0
355181,H.B. Halicki,1940,0,0
574259,Scott McPherson,1959,0,0
1675203,Léo Legrand,1995,0,0
300175,Revaz Gabriadze,1936,0,0
2739948,Jennifer Winter,1964,0,0
1506599,Sugar Shane Mosley,1971,0,0
3498991,Alexandra Park,1989,0,0
32206,Jonathan Appel,1974,0,0
2376620,Amar Laskri,1942,0,0
832774,Lisa Stothard,1962,0,0
531173,Steve Mac,1972,0,0
3510,Melanie J. Elin,1971,0,0
509039,Roy Lichtenstein,1923,0,0
865,Richard Basehart,1914,0,0
1682995,Karel Semerád,1937,0,0
708563,Artur Ramos,1926,0,0
141197,Bruce Carson,1957,0,0
544999,Patrick Marber,1964,0,0
220343,Anatoli Dergachyov,1947,0,0
1746141,Phillip Daniel,1981,0,0
409947,Juan Iribas,1963,0,0
1148917,Dion Gossett,1962,0,0
920930,Ulrich Kodjo Wendt,1962,0,0
402742,Bruce Hunter,1961,0,0
8223613,James Hastings,1996,0,0
475513,Sesika Kuprashvili,1904,0,0
672793,Elluz Peraza,1958,0,0
1106918,George Gregan,1973,0,0
1521,Mary McDonnell,1952,0,0
77873,Jean-Yves Berteloot,1958,0,0
452701,Robby Kiger,1973,0,0
870945,Adriana Trandafir,1956,0,0
674062,Stephen Perkins,1967,0,0
258835,Suavi Eren,1949,0,0
50597,Carroll Ballard,1937,0,0
6168196,Karloz Saldana,1980,0,0
660841,Gisia Paradís,1934,0,0
41215,Anat Atzmon,1958,0,0
263577,Tom Everett,1948,0,0
1109036,Ismail Dümbüllü,1897,0,0
1097283,Olga Hlavacová,1920,0,0
3706364,Jason Francisco,1987,0,0
1416330,Jake McDorman,1986,0,0
942149,Aril Wretblad,1972,0,0
144709,Richard C. Castellano,1954,0,0
523407,Nuredin Loxha,1935,0,0
293000,Lars Frederiksen,1971,0,0
733261,Richard Robitaille,1963,0,0
463711,Jerry Kokich,1958,0,0
806172,Sergei Slonimsky,1932,0,0
950840,Memduh Yükman,1925,0,0
349785,Alice Guy,1873,0,0
172258,David Collins,1962,0,0
396125,Nina Hoss,1975,0,0
4075562,Ulrike Haage,1957,0,0
626,John Sayles,1950,0,0
1426298,Max Van Ville,1987,0,0
2217657,Sandra Korzeniak,1976,0,0
410164,Baz Irvine,1967,0,0
197700,Holly Dale,1953,0,0
1317274,Mike Trahan,1977,0,0
717059,Heinz Reichert,1877,0,0
497,Jennifer Lien,1974,0,0
1760996,Bogdan Ficeac,1958,0,0
3891975,Nicholas Bushman,1984,0,0
227467,Dimitar Dimov,1909,0,0
3966456,Taapsee Pannu,1987,0,0
668766,Daniel Peacock,1958,0,0
1508,Penny Marshall,1943,0,0
371059,Jamie Uys,1921,0,0
385194,Jakob Hilpert,1966,0,0
14957,Iñaki Aizpuru,1946,0,0
842805,Jaroslaw Switoniak,1927,0,0
851449,Amy Taubin,1939,0,0
4803795,Felipe M. Guerra,1979,0,0
387666,Philip Hobel,1921,0,0
5469780,Anthony Stratton,1989,0,0
2583364,Theresa von Eltz,1978,0,0
1147631,Pia Amendt,1993,0,0
836557,Eric Styles,1967,0,0
104,Antonio Banderas,1960,0,0
1275164,Marc Clebanoff,1980,0,0
2186105,Julia Mancuso,1984,0,0
624351,Hristos Negas,1946,0,0
125084,Paul Butler,1942,0,0
424350,Milton Johns,1938,0,0
2139524,Kingslee Purcell,1978,0,0
112018,Herb Brooks,1937,0,0
2527819,Igor Ivanov,1957,0,0
1826732,Trevor Sagan,1980,0,0
49198,Devora Bakon,1951,0,0
2064796,Nathan Lopez,1991,0,0
178702,Sinisa Copic,1961,0,0
7182,Alex Cox,1954,0,0
859436,Robert Thomas,1927,0,0
680773,Samantha Phillips,1966,0,0
126564,Zsuzsa Bánki,1921,0,0
1743403,Eberhard Alexander Burgh,1929,0,0
468746,Koyuki,1976,0,0
2211,Christopher DeFaria,1959,0,0
289531,Marshall Frady,1940,0,0
8661684,Ivan Kachalin,1996,0,0
207524,Peter De Bont,1955,0,0
90840,DeWitt Bodeen,1908,0,0
2351869,Aravind Ragupathi,1974,0,0
104973,Michael Brandt,1968,0,0
364876,John Harris,1967,0,0
768947,Tim Scanlon,1966,0,0
517815,Sandra Tsing Loh,1962,0,0
132393,Dirk Campbell,1950,0,0
439071,Peeter Kard,1940,0,0
363936,Paul Harper,1933,0,0
847691,Yûsuke Takita,1930,0,0
221655,Réjeanne Desrameaux,1904,0,0
45030,Boris Babochkin,1904,0,0
317087,Lois Gibson,1930,0,0
9091445,Antonio Annunziata,1987,0,0
1794380,Fauzi Baadila,1979,0,0
1512166,Jamie Chung,1983,0,0
2292907,Norina Bobrovská,1952,0,0
314584,Pietro Germi,1914,0,0
6053,Antonín Dvorák,1841,0,0
39557,Herbert Asmodi,1923,0,0
370774,Luke Hayden,1960,0,0
297212,Gaby Fuchs,1950,0,0
8420139,Kelly Nguyen,1995,0,0
184028,Clifford Couser,1971,0,0
659380,Danny Pang,1965,0,0
427095,Clermont Jolicoeur,1975,0,0
344094,Robin Groves,1945,0,0
428561,Kenneth V. Jones,1924,0,0
193774,Clive Cussler,1931,0,0
5203,Mary McCormack,1969,0,0
277189,Jan Fillekers,1938,0,0
522590,Ray Lovelock,1950,0,0
3838233,Enzo Pineda,1990,0,0
665856,Randy Spears,1961,0,0
876644,Spencer Tunick,1967,0,0
567945,Peter McDonald,1972,0,0
830634,David Stivel,1930,0,0
2129984,Dong-Hyuk Cho,1977,0,0
6574,Ed Vassallo,1972,0,0
183944,Nicholas Courtney,1929,0,0
1778,Matt Stone,1971,0,0
119411,Aldo Bufi Landi,1923,0,0
524394,Micheline Luccioni,1930,0,0
3348141,Sylvester Croom,1954,0,0
669080,Minnie Pearl,1912,0,0
5393911,Julián Génisson,1982,0,0
515202,Piero Livi,1925,0,0
892804,Gabriel Velázquez,1968,0,0
1417673,David Jordao,1983,0,0
86185,Clay Blair Jr.,1925,0,0
597369,Lutz Mommartz,1934,0,0
7794436,Kaicheng Xu,1990,0,0
3501787,Graham Nolte,1988,0,0
164918,Melinda Clarke,1969,0,0
457817,Jean Kittson,1955,0,0
1384306,Jan Bzduch,1922,0,0
3140631,Brandon Clutton,1982,0,0
1090931,Amanda Philipson,1978,0,0
789313,Ben Sharpsteen,1895,0,0
1185452,Agostina Lage,1993,0,0
956417,Vitaliy Zikora,1946,0,0
5973646,Emilio Palacios,1992,0,0
1822710,Shelene Atanacio,1975,0,0
155346,Ping Chen,1947,0,0
1306863,Eva Tucková,1948,0,0
707536,Jim Rakete,1951,0,0
355790,Kenneth J. Hall,1958,0,0
5439221,Yuki Mamiya,1991,0,0
2202590,Olive Schreiner,1855,0,0
2984908,Cory Graham,1981,0,0
2865488,Bab Buelens,1994,0,0
870800,Jean-Claude Tramont,1934,0,0
2510013,Bree Olson,1986,0,0
2112237,Mats Reinhardt,1964,0,0
538138,Aleksandr Majka,1950,0,0
770232,Wolfgang Schatz,1960,0,0
397322,Gregory Allen Howard,1962,0,0
63581,David Beaird,1952,0,0
5703826,Matej Brothánek,1994,0,0
5471254,Iggy Rubin,1984,0,0
802004,Melania Singer,1967,0,0
657580,Luis Henrique Palese,1959,0,0
30637,Sholom Ansky,1863,0,0
2000606,Weston Cage Coppola,1990,0,0
1391390,Carolina Román,1972,0,0
1250899,Alejandro Castillo,1948,0,0
104926,Horst E. Brandt,1923,0,0
1463709,Fiona Gubelmann,1980,0,0
580565,Burgess Meredith,1907,0,0
617767,Márta Mészáros,1931,0,0
72148,Stefano Benni,1947,0,0
501369,Nikki Lemke,1977,0,0
1645515,Lynn Marz,1984,0,0
178690,Juan Carlos Copes,1931,0,0
191159,Concha Cuetos,1944,0,0
557,Brigitte Nielsen,1963,0,0
217461,Jimmy DellaValle,1971,0,0
462840,Lester Koenig,1918,0,0
33596,Louise Archambault,1970,0,0
292182,Laura Fraser,1976,0,0
2445967,Flo Lackner,1983,0,0
167777,Jennings Cobb,1924,0,0
1062879,Shie Rozow,1972,0,0
347987,Alfonso Gumucio,1950,0,0
126744,Christian Bégin,1963,0,0
6721298,Gürkan Korkmaz,1985,0,0
845320,Micky Sébastian,1958,0,0
584896,Odile Michel,1959,0,0
474073,Jochen Kuhlmey,1912,0,0
608853,Roger E. Mosley,1938,0,0
487292,Mario Lanza,1921,0,0
590476,Cecilia Milone,1969,0,0
1903507,Tomoya Nakamura,1986,0,0
759881,Giovanna Sammarco,1924,0,0
162144,Jozef Cierny,1911,0,0
1551122,Mari Cielo Pajares,1976,0,0
1522275,Zemyna Asmontaite,1978,0,0
3215545,Mara González,1979,0,0
518404,Sandro Lombardi,1951,0,0
434554,Takeshi Kaga,1950,0,0
1507106,Lawrence Smilgys,1958,0,0
952328,Henry Zakka,1956,0,0
1466859,Owain Yeoman,1978,0,0
516240,May Mei-Mei Lo,1966,0,0
4483807,Maurizio Montesi,1987,0,0
1192794,Chuck Sagle,1929,0,0
235534,Rita Dove,1952,0,0
1320516,Lindsay Zir,1976,0,0
7151,John Paul Young,1956,0,0
272826,Elisa Fernandes,1950,0,0
604742,Jeffrey Dean Morgan,1966,0,0
685240,Antonina Pirojkova,1909,0,0
6522608,Valor Chase Wasson,1995,0,0
364228,Al Harrington,1935,0,0
601963,Tom Moore,1943,0,0
1803,Danny Trejo,1944,0,0
1065721,R.B. Kitaj,1932,0,0
590855,Kyu-dong Min,1970,0,0
1047185,Thomas Wodianka,1974,0,0
1163017,Luna Alkalay,1947,0,0
936279,Siegfried Wischnewski,1922,0,0
128351,Herb Caen,1916,0,0
1656076,Karishma Tanna,1983,0,0
462054,Setsuo Kobayashi,1920,0,0
1438080,André Wickström,1976,0,0
885027,Arnaud Vallens,1973,0,0
508484,Nan Xing Li,1964,0,0
1183203,David Turba,1982,0,0
773590,August Schmölzer,1958,0,0
1787494,Éric de Montgolfier,1946,0,0
331964,Franz Josef Gottlieb,1930,0,0
340,Cindy Crawford,1966,0,0
510132,Val Lik,1978,0,0
136192,Maite Rivera Carbonell,1976,0,0
113702,Helen Gurley Brown,1922,0,0
346519,Mateo Guez,1972,0,0
593908,Svetolik Mitic,1923,0,0
627901,Jesse Newhouse,1976,0,0
877000,Nariman Turebaev,1970,0,0
518422,Giovanni Lombardo Radice,1954,0,0
2899031,Yildiz Çagri Atiksoy,1986,0,0
2318089,Kate Siegel,1982,0,0
1729232,Andrus Tuisk,1964,0,0
894983,Wim Verstappen,1937,0,0
6119898,Daniel Flores,1985,0,0
450640,Keung-Kuen Lai,1954,0,0
2390573,Ines Vasiljevic,1976,0,0
40317,Murat Atayev,1935,0,0
536767,Manmohan Mahapatra,1951,0,0
345937,Michael Guerin,1967,0,0
813290,Barbara Probst Solomon,1928,0,0
468928,Ivan Kozlovsky,1900,0,0
136092,Vicki Carbe,1942,0,0
3912113,Shilo Mifsud,1983,0,0
1702322,Kike Biguri,1964,0,0
82971,Patrice Rhomm,1931,0,0
1216557,Dana Glover,1958,0,0
333274,Urszula Grabowska,1976,0,0
1368643,Ross Mullan,1967,0,0
3657350,Francis Deron,1952,0,0
714437,Marc Recha,1970,0,0
2179925,Vanja Ciric,1976,0,0
75626,Alain Berliner,1963,0,0
1488483,Ahmet Rifat Sungar,1983,0,0
1062059,Lionel D. Carson,1969,0,0
2204395,Hande Subasi,1984,0,0
648975,Amanda Ooms,1964,0,0
936019,Jeanette Winterson,1959,0,0
3635940,Daryn Bergsma,1988,0,0
1673756,Jan-Ole Gerster,1978,0,0
659603,Raquel Pankowsky,1950,0,0
2796757,Michael Antosy,1984,0,0
8740440,Fu-min Yang,1987,0,0
5678,Dean Cundey,1946,0,0
429079,Rebecca Jones,1957,0,0
1202806,Roger Gual,1973,0,0
2055652,Greg Baldwin,1960,0,0
357800,Dan Hamilton,1945,0,0
1486603,Martins Freimanis,1977,0,0
953168,Zbigniew Zapasiewicz,1934,0,0
494069,Maïwenn,1976,0,0
872433,Franco Trevisi,1945,0,0
677951,Daniel Petrie,1920,0,0
23143,Daniel Alvarado,1951,0,0
1123990,Michael Wilbon,1958,0,0
1873463,Caleb Followill,1982,0,0
3277254,Stella Pejo,1998,0,0
287350,Rami Fortis,1954,0,0
7292669,Andreea Cristina Bortun,1990,0,0
363326,Robert Harling,1951,0,0
4777170,Prosenjit Chowdhury,1987,0,0
1784527,Ji-ho Shim,1981,0,0
4644380,Alexander Favors,1986,0,0
144025,Patrick Cassavetti,1950,0,0
702985,Philip Quast,1957,0,0
1141810,Chiharu Komatsu,1974,0,0
1188212,Richard Diaz,1973,0,0
351717,Pat Ha,1965,0,0
940581,Donald Woods,1933,0,0
5284161,Brandon Chase,1993,0,0
1045982,Petrit Llanaj,1937,0,0
6433808,Alexander Scheucher,1979,0,0
14551,Kazuyuki Aijima,1961,0,0
772522,Volker Schlöndorff,1939,0,0
2989742,Scott Graham,1974,0,0
679336,Tracy Pfau,1963,0,0
1886042,Ismael Perdomo,1971,0,0
634468,Michel Noll,1949,0,0
68941,Agostina Belli,1947,0,0
894523,Jules Verne,1828,0,0
866050,Vladimir Tolkachikov,1959,0,0
295648,Gil Friesen,1937,0,0
946019,Li-chou Yang,1969,0,0
483351,Heath Lamberts,1941,0,0
1628267,Thomas Doberitzsch,1972,0,0
1000300,Kerem Alisik,1960,0,0
944471,Xiangyuan Yu,1947,0,0
258821,Gëzim Erebara,1928,0,0
1584992,Keith Ferguson,1972,0,0
336689,John Gray,1927,0,0
34068,George Ardisson,1931,0,0
1800416,Seung-shin Lee,1969,0,0
1069562,Kôen Kondô,1978,0,0
4347308,Nina Dean,1987,0,0
167233,Raymond Cloutier,1945,0,0
120730,Kseniya Buravskaya,1977,0,0
3468534,Jaymar Cook,1978,0,0
1788854,Robin Harsch,1977,0,0
481092,Jay Laga'aia,1963,0,0
477003,Rita Kvist,1985,0,0
317510,Barry Gifford,1946,0,0
1166682,Nobuo Kyô,1979,0,0
457425,Henry Kissinger,1923,0,0
5612240,David Schellenberg,1989,0,0
2147284,Heidi Montag,1986,0,0
1400437,Mikkel Serup,1973,0,0
9536599,Milan Materák,1946,0,0
1229407,Orny Adams,1970,0,0
2810385,Jeremy Colbert,1975,0,0
484750,Gino Landi,1933,0,0
